# Wavelength(um) Reflectance(%)
8.113113113113112895e-01 2.028897817825781394e-02
8.125625625625625403e-01 2.006465304205103106e-02
8.138138138138137911e-01 1.980315201491114965e-02
8.150650650650650419e-01 1.950558184541010404e-02
8.163163163163162928e-01 1.917317422999992999e-02
8.175675675675675436e-01 1.880728085056345561e-02
8.188188188188187944e-01 1.840936813787630300e-02
8.200700700700700452e-01 1.798101177219479582e-02
8.213213213213212960e-01 1.752389093197118108e-02
8.225725725725725468e-01 1.703978230164671093e-02
8.238238238238237976e-01 1.653055384959414842e-02
8.250750750750750484e-01 1.599815838756420139e-02
8.263263263263262992e-01 1.544462692343020679e-02
8.275775775775775500e-01 1.487206181962042253e-02
8.288288288288288008e-01 1.428262977035735064e-02
8.300800800800800516e-01 1.367855461168354311e-02
8.313313313313313024e-01 1.306210997922272257e-02
8.325825825825825532e-01 1.243561182969382152e-02
8.338338338338338041e-01 1.180141084333434336e-02
8.350850850850850549e-01 1.116188472558979350e-02
8.363363363363363057e-01 1.051943042765618799e-02
8.375875875875875565e-01 9.876456306707012689e-03
8.388388388388388073e-01 9.235374247867316269e-03
8.400900900900900581e-01 8.598591771192883038e-03
8.413413413413413089e-01 7.968504148047289223e-03
8.425925925925925597e-01 7.347486552321909857e-03
8.438438438438438105e-01 6.737886272886113234e-03
8.450950950950950613e-01 6.142015014470945944e-03
8.463463463463463121e-01 5.562141314848702278e-03
8.475975975975975629e-01 5.000483106665404819e-03
8.488488488488488137e-01 4.459200452583094235e-03
8.501001001001000645e-01 3.940388482487143518e-03
8.513513513513513153e-01 3.446070561395495491e-03
8.526026026026025662e-01 2.978191716355705915e-03
8.538538538538538170e-01 2.538612350035908231e-03
8.551051051051050678e-01 2.129102267891101567e-03
8.563563563563563186e-01 1.751335044724713214e-03
8.576076076076075694e-01 1.406882755165009442e-03
8.588588588588588202e-01 1.097211091045215484e-03
8.601101101101100710e-01 8.236748869218410256e-04
8.613613613613613218e-01 5.875140730049798008e-04
8.626126126126125726e-01 3.898500726177693445e-04
8.638638638638638234e-01 2.316826589729879208e-04
8.651151151151150742e-01 1.138872835722810835e-04
8.663663663663663250e-01 3.721288592233616482e-05
8.676176176176175758e-01 2.280191548006550995e-06
8.688688688688688266e-01 9.580502492522079074e-06
8.701201201201200774e-01 5.947498165870779253e-05
8.713713713713713283e-01 1.521944294906190135e-04
8.726226226226225791e-01 2.878395486531722851e-04
8.738738738738738299e-01 4.663816895664401685e-04
8.751251251251250807e-01 6.876640669212063638e-04
8.763763763763763315e-01 9.514034346689629034e-04
8.776276276276275823e-01 1.257192204471168154e-03
8.788788788788788331e-01 1.604500990231331201e-03
8.801301301301300839e-01 1.992681559142188332e-03
8.813813813813813347e-01 2.420970167679936062e-03
8.826326326326325855e-01 2.888491259180117881e-03
8.838838838838838363e-01 3.394261498055460569e-03
8.851351351351350871e-01 3.937194114370965586e-03
8.863863863863863379e-01 4.516103531382980631e-03
8.876376376376375887e-01 5.129710247786340056e-03
8.888888888888888395e-01 5.776645945789967568e-03
8.901401401401400904e-01 6.455458795765651146e-03
8.913913913913913412e-01 7.164618928068774810e-03
8.926426426426425920e-01 7.902524042723233985e-03
8.938938938938938428e-01 8.667505127966218179e-03
8.951451451451450936e-01 9.457832259170035477e-03
8.963963963963963444e-01 1.027172045036759025e-02
8.976476476476475952e-01 1.110733553150001357e-02
8.988988988988988460e-01 1.196280002555830460e-02
9.001501501501500968e-01 1.283619900098765740e-02
9.014014014014013476e-01 1.372558587604901653e-02
9.026526526526525984e-01 1.462898815325987950e-02
9.039039039039038492e-01 1.554441306356118754e-02
9.051551551551551000e-01 1.646985310143518622e-02
9.064064064064063508e-01 1.740329143384903784e-02
9.076576576576576016e-01 1.834270716756089895e-02
9.089089089089088525e-01 1.928608046101316920e-02
9.101601601601601033e-01 2.023139746872838415e-02
9.114114114114113541e-01 2.117665510778205321e-02
9.126626626626626049e-01 2.211986563757664323e-02
9.139139139139138557e-01 2.305906104572971391e-02
9.151651651651651065e-01 2.399229723443857543e-02
9.164164164164163573e-01 2.491765800315656407e-02
9.176676676676676081e-01 2.583325882483150301e-02
9.189189189189188589e-01 2.673725041427777588e-02
9.201701701701701097e-01 2.762782208850364865e-02
9.214214214214213605e-01 2.850320491996394950e-02
9.226726726726726113e-01 2.936167468477602141e-02
9.239239239239238621e-01 3.020155460889853774e-02
9.251751751751751129e-01 3.102121791614973270e-02
9.264264264264263637e-01 3.181909018271474737e-02
9.276776776776776146e-01 3.259365150347580398e-02
9.289289289289288654e-01 3.334343847608730455e-02
9.301801801801801162e-01 3.406704600921757475e-02
9.314314314314313670e-01 3.476312896178866685e-02
9.326826826826826178e-01 3.543040362037762347e-02
9.339339339339338686e-01 3.606764902218458080e-02
9.351851851851851194e-01 3.667370813115080480e-02
9.364364364364363702e-01 3.724748887490807875e-02
9.376876876876876210e-01 3.778796505027615105e-02
9.389389389389388718e-01 3.829417710499984778e-02
9.401901901901901226e-01 3.876523280333141197e-02
9.414414414414413734e-01 3.920030778293247253e-02
9.426926926926926242e-01 3.959864601038486087e-02
9.439439439439438750e-01 3.995956014237708742e-02
9.451951951951951258e-01 4.028243179937226331e-02
9.464464464464463767e-01 4.056671175826578185e-02
9.476976976976976275e-01 4.081192007022160090e-02
9.489489489489488783e-01 4.101764610952399887e-02
9.502002002002001291e-01 4.118354855891469962e-02
9.514514514514514909e-01 4.130935533649757185e-02
9.527027027027027417e-01 4.139486346889484358e-02
9.539539539539539925e-01 4.143993891492579046e-02
9.552052052052052433e-01 4.144451634366327214e-02
9.564564564564564941e-01 4.140859887029901820e-02
9.577077077077077449e-01 4.133225775282545200e-02
9.589589589589589957e-01 4.121563205211641046e-02
9.602102102102102466e-01 4.105892825756860681e-02
9.614614614614614974e-01 4.086241988004895437e-02
9.627127127127127482e-01 4.062644701348218368e-02
9.639639639639639990e-01 4.035141586601320024e-02
9.652152152152152498e-01 4.003779826128698455e-02
9.664664664664665006e-01 3.968613111000839772e-02
9.677177177177177514e-01 3.929701585158189292e-02
9.689689689689690022e-01 3.887111786527553542e-02
9.702202202202202530e-01 3.840916585002124989e-02
9.714714714714715038e-01 3.791195117164627287e-02
9.727227227227227546e-01 3.738032717602793320e-02
9.739739739739740054e-01 3.681520846638633437e-02
9.752252252252252562e-01 3.621757014267244085e-02
9.764764764764765070e-01 3.558844700076614631e-02
9.777277277277277578e-01 3.492893268899088799e-02
9.789789789789790087e-01 3.424017881925710272e-02
9.802302302302302595e-01 3.352339402998062018e-02
9.814814814814815103e-01 3.277984299778786970e-02
9.827327327327327611e-01 3.201084539489939401e-02
9.839839839839840119e-01 3.121777478900418165e-02
9.852352352352352627e-01 3.040205748237783528e-02
9.864864864864865135e-01 2.956517128697178781e-02
9.877377377377377643e-01 2.870864423220348752e-02
9.889889889889890151e-01 2.783405320221310833e-02
9.902402402402402659e-01 2.694302249941488148e-02
9.914914914914915167e-01 2.603722233127472169e-02
9.927427427427427675e-01 2.511836721737024242e-02
9.939939939939940183e-01 2.418821431395830335e-02
9.952452452452452691e-01 2.324856165346820408e-02
9.964964964964965199e-01 2.230124629657050800e-02
9.977477477477477708e-01 2.134814239473621644e-02
9.989989989989990216e-01 2.039115916149110072e-02
1.000250250250250161e+00 1.943223875090867650e-02
1.001501501501501412e+00 1.847335404223224634e-02
1.002752752752752663e+00 1.751650632992158771e-02
1.004004004004003914e+00 1.656372291882795764e-02
1.005255255255255165e+00 1.561705462465878130e-02
1.006506506506506415e+00 1.467857318036381621e-02
1.007757757757757666e+00 1.375036854957575536e-02
1.009009009009008917e+00 1.283454614876563746e-02
1.010260260260260168e+00 1.193322398030413449e-02
1.011511511511511419e+00 1.104852967919629607e-02
1.012762762762762669e+00 1.018259747681465877e-02
1.014014014014013920e+00 9.337565085552073166e-03
1.015265265265265171e+00 8.515570508904155012e-03
1.016516516516516422e+00 7.718748782083817081e-03
1.017767767767767673e+00 6.949228648872586740e-03
1.019019019019018923e+00 6.209129180996007108e-03
1.020270270270270174e+00 5.500556346898059085e-03
1.021521521521521425e+00 4.825599537354272051e-03
1.022772772772772676e+00 4.186328055913199862e-03
1.024024024024023927e+00 3.584787582680144021e-03
1.025275275275275177e+00 3.022996620461012880e-03
1.026526526526526428e+00 2.502942932741451104e-03
1.027777777777777679e+00 2.026579983413429389e-03
1.029029029029028930e+00 1.595823388540185388e-03
1.030280280280280181e+00 1.212547390797068334e-03
1.031531531531531432e+00 8.785813675109550684e-04
1.032782782782782682e+00 5.957063834573606909e-04
1.034034034034033933e+00 3.656517997531294841e-04
1.035285285285285184e+00 1.900919502943464211e-04
1.036536536536536435e+00 7.064289724484381738e-05
1.037787787787787686e+00 8.859277062588843799e-06
1.039039039039038936e+00 6.231248468797521123e-06
1.040290290290290187e+00 6.418155361135870164e-05
1.041541541541541438e+00 1.840627034499553504e-04
1.042792792792792689e+00 3.671542980962637262e-04
1.044044044044043940e+00 6.146604924772343945e-04
1.045295295295295190e+00 9.277076172565166786e-04
1.046546546546546441e+00 1.307341964447527108e-03
1.047797797797797692e+00 1.754527746584396385e-03
1.049049049049048943e+00 2.270145237692749486e-03
1.050300300300300194e+00 2.854989103608945693e-03
1.051551551551551444e+00 3.509766928464230513e-03
1.052802802802802695e+00 4.235097943351939266e-03
1.054054054054053946e+00 5.031511962367443344e-03
1.055305305305305197e+00 5.899448530333861740e-03
1.056556556556556448e+00 6.839256285622362722e-03
1.057807807807807698e+00 7.851192540545256018e-03
1.059059059059058949e+00 8.935423080847092539e-03
1.060310310310310200e+00 1.009202218485507653e-02
1.061561561561561451e+00 1.132097286188729103e-02
1.062812812812812702e+00 1.262216730853748387e-02
1.064064064064063952e+00 1.399540758051078491e-02
1.065315315315315203e+00 1.544040647673375517e-02
1.066566566566566454e+00 1.695678863153641733e-02
1.067817817817817705e+00 1.854409180982697497e-02
1.069069069069068956e+00 2.020176839931099935e-02
1.070320320320320207e+00 2.192918709299115573e-02
1.071571571571571457e+00 2.372563475442914308e-02
1.072822822822822708e+00 2.559031845751041923e-02
1.074074074074073959e+00 2.752236769181764728e-02
1.075325325325325210e+00 2.952083672409551093e-02
1.076576576576576461e+00 3.158470710575975865e-02
1.077827827827827711e+00 3.371289031593584923e-02
1.079079079079078962e+00 3.590423052909788582e-02
1.080330330330330213e+00 3.815750749604953501e-02
1.081581581581581464e+00 4.047143952672214995e-02
1.082832832832832715e+00 4.284468656306712753e-02
1.084084084084083965e+00 4.527585333020090613e-02
1.085335335335335216e+00 4.776349255389486514e-02
1.086586586586586467e+00 5.030610823252432140e-02
1.087837837837837718e+00 5.290215895165687604e-02
1.089089089089088969e+00 5.555006122960116921e-02
1.090340340340340219e+00 5.824819288243816839e-02
1.091591591591591470e+00 6.099489639731517365e-02
1.092842842842842721e+00 6.378848230306363720e-02
1.094094094094093972e+00 6.662723252760059667e-02
1.095345345345345223e+00 6.950940373192578126e-02
1.096596596596596473e+00 7.243323061099711524e-02
1.097847847847847724e+00 7.539692915223167313e-02
1.099099099099098975e+00 7.839869984286879090e-02
1.100350350350350226e+00 8.143673081799615576e-02
1.101601601601601477e+00 8.450920094154266982e-02
1.102852852852852727e+00 8.761428281316177569e-02
1.104104104104103978e+00 9.075014569447005519e-02
1.105355355355355229e+00 9.391495834870512704e-02
1.106606606606606480e+00 9.710689178847357883e-02
1.107857857857857731e+00 1.003241219268232315e-01
1.109109109109108982e+00 1.035648321274858924e-01
1.110360360360360232e+00 1.068272156507047987e-01
1.111611611611611483e+00 1.101094779916229754e-01
1.112862862862862734e+00 1.134098391087892815e-01
1.114114114114113985e+00 1.167265355408427935e-01
1.115365365365365236e+00 1.200578224099869834e-01
1.116616616616616486e+00 1.234019753113479306e-01
1.117867867867867737e+00 1.267572920877859111e-01
1.119119119119118988e+00 1.301220944902018450e-01
1.120370370370370239e+00 1.334947297237775721e-01
1.121621621621621490e+00 1.368735718810127067e-01
1.122872872872872740e+00 1.402570232627882996e-01
1.124124124124123991e+00 1.436435155890292414e-01
1.125375375375375242e+00 1.470315111008563547e-01
1.126626626626626493e+00 1.504195035564255822e-01
1.127877877877877744e+00 1.538060191228795004e-01
1.129129129129128994e+00 1.571896171671127995e-01
1.130380380380380245e+00 1.605688909482396454e-01
1.131631631631631496e+00 1.639424682148272194e-01
1.132882882882882747e+00 1.673090117101431462e-01
1.134134134134133998e+00 1.706672195887684873e-01
1.135385385385385248e+00 1.740158257480650394e-01
1.136636636636636499e+00 1.773536000780466526e-01
1.137887887887887750e+00 1.806793486332943233e-01
1.139139139139139001e+00 1.839919137305836283e-01
1.140390390390390252e+00 1.872901739759334772e-01
1.141641641641641503e+00 1.905730442247796086e-01
1.142892892892892753e+00 1.938394754789976304e-01
1.144144144144144004e+00 1.970884547244321217e-01
1.145395395395395255e+00 2.003190047126194029e-01
1.146646646646646506e+00 2.035301836902654038e-01
1.147897897897897757e+00 2.067210850800607069e-01
1.149149149149149007e+00 2.098908371162788999e-01
1.150400400400400258e+00 2.130386024385702570e-01
1.151651651651651731e+00 2.161635776472509707e-01
1.152902902902902982e+00 2.192649928233160461e-01
1.154154154154154233e+00 2.223421110162819569e-01
1.155405405405405483e+00 2.253942277028831986e-01
1.156656656656656734e+00 2.284206702195212824e-01
1.157907907907907985e+00 2.314207971712658740e-01
1.159159159159159236e+00 2.343939978200920426e-01
1.160410410410410487e+00 2.373396914549114889e-01
1.161661661661661737e+00 2.402573267458559814e-01
1.162912912912912988e+00 2.431463810851411111e-01
1.164164164164164239e+00 2.460063599167325310e-01
1.165415415415415490e+00 2.488367960569076720e-01
1.166666666666666741e+00 2.516372490077060653e-01
1.167917917917917991e+00 2.544073042651356920e-01
1.169169169169169242e+00 2.571465726239072769e-01
1.170420420420420493e+00 2.598546894803263063e-01
1.171671671671671744e+00 2.625313141349208679e-01
1.172922922922922995e+00 2.651761290962152962e-01
1.174174174174174246e+00 2.677888393870160866e-01
1.175425425425425496e+00 2.703691718544378175e-01
1.176676676676676747e+00 2.729168744848246564e-01
1.177927927927927998e+00 2.754317157246299330e-01
1.179179179179179249e+00 2.779134838082106818e-01
1.180430430430430500e+00 2.803619860934439822e-01
1.181681681681681750e+00 2.827770484059574096e-01
1.182932932932933001e+00 2.851585143927041210e-01
1.184184184184184252e+00 2.875062448855505437e-01
1.185435435435435503e+00 2.898201172754526489e-01
1.186686686686686754e+00 2.921000248977464464e-01
1.187937937937938004e+00 2.943458764290174945e-01
1.189189189189189255e+00 2.965575952959370043e-01
1.190440440440440506e+00 2.987351190964203096e-01
1.191691691691691757e+00 3.008783990333976921e-01
1.192942942942943008e+00 3.029873993614299321e-01
1.194194194194194258e+00 3.050620968463856886e-01
1.195445445445445509e+00 3.071024802383088281e-01
1.196696696696696760e+00 3.091085497576143704e-01
1.197947947947948011e+00 3.110803165946698368e-01
1.199199199199199262e+00 3.130178024228137956e-01
1.200450450450450512e+00 3.149210389248172648e-01
1.201701701701701763e+00 3.167900673327693761e-01
1.202952952952953014e+00 3.186249379813356764e-01
1.204204204204204265e+00 3.204257098743247267e-01
1.205455455455455516e+00 3.221924502644561983e-01
1.206706706706706766e+00 3.239252342462238254e-01
1.207957957957958017e+00 3.256241443617128861e-01
1.209209209209209268e+00 3.272892702192209402e-01
1.210460460460460519e+00 3.289207081245156816e-01
1.211711711711711770e+00 3.305185607245428314e-01
1.212962962962963021e+00 3.320829366634006075e-01
1.214214214214214271e+00 3.336139502503651100e-01
1.215465465465465522e+00 3.351117211397595663e-01
1.216716716716716773e+00 3.365763740224456679e-01
1.217967967967968024e+00 3.380080383287022427e-01
1.219219219219219275e+00 3.394068479422626128e-01
1.220470470470470525e+00 3.407729409252707731e-01
1.221721721721721776e+00 3.421064592539034832e-01
1.222972972972973027e+00 3.434075485644281223e-01
1.224224224224224278e+00 3.446763579094307417e-01
1.225475475475475529e+00 3.459130395239746192e-01
1.226726726726726779e+00 3.471177486014362379e-01
1.227977977977978030e+00 3.482906430787634511e-01
1.229229229229229281e+00 3.494318834309115829e-01
1.230480480480480532e+00 3.505416324742018364e-01
1.231731731731731783e+00 3.516200551783591477e-01
1.232982982982983033e+00 3.526673184869795752e-01
1.234234234234234284e+00 3.536835911461820858e-01
1.235485485485485535e+00 3.546690435412141462e-01
1.236736736736736786e+00 3.556238475407411115e-01
1.237987987987988037e+00 3.565481763486504918e-01
1.239239239239239287e+00 3.574422043630529067e-01
1.240490490490490538e+00 3.583061070423195771e-01
1.241741741741741789e+00 3.591400607779023924e-01
1.242992992992993040e+00 3.599442427737271633e-01
1.244244244244244291e+00 3.607188309319335207e-01
1.245495495495495542e+00 3.614640037447658383e-01
1.246746746746746792e+00 3.621799401923923023e-01
1.247997997997998043e+00 3.628668196464630569e-01
1.249249249249249294e+00 3.635248217792008130e-01
1.250500500500500545e+00 3.641541264778376252e-01
1.251751751751751796e+00 3.647549137641996619e-01
1.253003003003003046e+00 3.653273637192723799e-01
1.254254254254254297e+00 3.658716564125474302e-01
1.255505505505505548e+00 3.663879718359933091e-01
1.256756756756756799e+00 3.668764898424696774e-01
1.258008008008008050e+00 3.673373900884248089e-01
1.259259259259259300e+00 3.677708519807145193e-01
1.260510510510510551e+00 3.681770546273842593e-01
1.261761761761761802e+00 3.685561767922669874e-01
1.263013013013013053e+00 3.689083968532426150e-01
1.264264264264264304e+00 3.692338927640242963e-01
1.265515515515515554e+00 3.695328420193254026e-01
1.266766766766766805e+00 3.698054216232750657e-01
1.268018018018018056e+00 3.700518080609535576e-01
1.269269269269269307e+00 3.702721772729175576e-01
1.270520520520520558e+00 3.704667046325956781e-01
1.271771771771771808e+00 3.706355649264304053e-01
1.273023023023023059e+00 3.707789323366581513e-01
1.274274274274274310e+00 3.708969804266101233e-01
1.275525525525525561e+00 3.709898821284282611e-01
1.276776776776776812e+00 3.710578097330914926e-01
1.278028028028028062e+00 3.711009348826515564e-01
1.279279279279279313e+00 3.711194285645785240e-01
1.280530530530530564e+00 3.711134611081254864e-01
1.281781781781781815e+00 3.710832021826136473e-01
1.283033033033033066e+00 3.710288207975585562e-01
1.284284284284284317e+00 3.709504853045422768e-01
1.285535535535535567e+00 3.708483634007556651e-01
1.286786786786786818e+00 3.707226221341268224e-01
1.288038038038038069e+00 3.705734279099592854e-01
1.289289289289289320e+00 3.704009464990045686e-01
1.290540540540540571e+00 3.702053430468981721e-01
1.291791791791791821e+00 3.699867820848848909e-01
1.293043043043043072e+00 3.697454275417705327e-01
1.294294294294294323e+00 3.694814427570318194e-01
1.295545545545545574e+00 3.691949904950199701e-01
1.296796796796796825e+00 3.688862329601992340e-01
1.298048048048048075e+00 3.685553318133583112e-01
1.299299299299299326e+00 3.682024481887396505e-01
1.300550550550550577e+00 3.678277427120286158e-01
1.301801801801801828e+00 3.674313755191514486e-01
1.303053053053053079e+00 3.670135062758251854e-01
1.304304304304304329e+00 3.665742941978149538e-01
1.305555555555555580e+00 3.661138980718460778e-01
1.306806806806806831e+00 3.656324762771222536e-01
1.308058058058058082e+00 3.651301868074087187e-01
1.309309309309309333e+00 3.646071872936312852e-01
1.310560560560560583e+00 3.640636350269478849e-01
1.311811811811811834e+00 3.634996869822583188e-01
1.313063063063063085e+00 3.629154998420982547e-01
1.314314314314314336e+00 3.623112300208903847e-01
1.315565565565565587e+00 3.616870336895085525e-01
1.316816816816816837e+00 3.610430668001157195e-01
1.318068068068068088e+00 3.603794851112465114e-01
1.319319319319319339e+00 3.596964442130901052e-01
1.320570570570570590e+00 3.589940995529470324e-01
1.321821821821821841e+00 3.582726064608226513e-01
1.323073073073073092e+00 3.575321201751243683e-01
1.324324324324324342e+00 3.567727958684318024e-01
1.325575575575575593e+00 3.559947886733120792e-01
1.326826826826826844e+00 3.551982537081432856e-01
1.328078078078078095e+00 3.543833461029241572e-01
1.329329329329329346e+00 3.535502210250364152e-01
1.330580580580580596e+00 3.526990337049322188e-01
1.331831831831831847e+00 3.518299394617240838e-01
1.333083083083083098e+00 3.509430937286437957e-01
1.334334334334334349e+00 3.500386520783489996e-01
1.335585585585585600e+00 3.491167702480490465e-01
1.336836836836836850e+00 3.481776041644311648e-01
1.338088088088088101e+00 3.472213099683507664e-01
1.339339339339339352e+00 3.462480440392758929e-01
1.340590590590590603e+00 3.452579630194527183e-01
1.341841841841841854e+00 3.442512238377710698e-01
1.343093093093093104e+00 3.432279837333122030e-01
1.344344344344344355e+00 3.421884002785511303e-01
1.345595595595595606e+00 3.411326314021924100e-01
1.346846846846846857e+00 3.400608354116250176e-01
1.348098098098098108e+00 3.389731710149663235e-01
1.349349349349349358e+00 3.378697973426800227e-01
1.350600600600600609e+00 3.367508739687483654e-01
1.351851851851851860e+00 3.356165609313775389e-01
1.353103103103103111e+00 3.344670187532168826e-01
1.354354354354354362e+00 3.333024084610740623e-01
1.355605605605605612e+00 3.321228916051101043e-01
1.356856856856856863e+00 3.309286302774880895e-01
1.358108108108108114e+00 3.297197871304702321e-01
1.359359359359359365e+00 3.284965253939342578e-01
1.360610610610610616e+00 3.272590088923004736e-01
1.361861861861861867e+00 3.260074020608468848e-01
1.363113113113113117e+00 3.247418699614028625e-01
1.364364364364364368e+00 3.234625782973981623e-01
1.365615615615615619e+00 3.221696934282553548e-01
1.366866866866866870e+00 3.208633823831159582e-01
1.368118118118118121e+00 3.195438128738714578e-01
1.369369369369369371e+00 3.182111533075008269e-01
1.370620620620620622e+00 3.168655727976915082e-01
1.371871871871871873e+00 3.155072411757283146e-01
1.373123123123123124e+00 3.141363290006478071e-01
1.374374374374374375e+00 3.127530075686296152e-01
1.375625625625625625e+00 3.113574489216296981e-01
1.376876876876876876e+00 3.099498258552312313e-01
1.378128128128128127e+00 3.085303119257030713e-01
1.379379379379379378e+00 3.070990814562583049e-01
1.380630630630630629e+00 3.056563095425186005e-01
1.381881881881881879e+00 3.042021720570659005e-01
1.383133133133133130e+00 3.027368456533855445e-01
1.384384384384384381e+00 3.012605077686559274e-01
1.385635635635635632e+00 2.997733366259420773e-01
1.386886886886886883e+00 2.982755112354127935e-01
1.388138138138138133e+00 2.967672113947208423e-01
1.389389389389389384e+00 2.952486176885042446e-01
1.390640640640640635e+00 2.937199114870083783e-01
1.391891891891891886e+00 2.921812749438199019e-01
1.393143143143143137e+00 2.906328909927111126e-01
1.394394394394394388e+00 2.890749433435802485e-01
1.395645645645645638e+00 2.875076164774970633e-01
1.396896896896896889e+00 2.859310956408331883e-01
1.398148148148148140e+00 2.843455668384896051e-01
1.399399399399399391e+00 2.827512168262059089e-01
1.400650650650650642e+00 2.811482331019536374e-01
1.401901901901901892e+00 2.795368038964175517e-01
1.403153153153153143e+00 2.779171181625513798e-01
1.404404404404404394e+00 2.762893655642189028e-01
1.405655655655655645e+00 2.746537364639158318e-01
1.406906906906906896e+00 2.730104219095700890e-01
1.408158158158158146e+00 2.713596136204308729e-01
1.409409409409409397e+00 2.697015039720385698e-01
1.410660660660660648e+00 2.680362859802822295e-01
1.411911911911911899e+00 2.663641532845542059e-01
1.413163163163163150e+00 2.646853001299937502e-01
1.414414414414414400e+00 2.629999213488349863e-01
1.415665665665665651e+00 2.613082123408601576e-01
1.416916916916916902e+00 2.596103690529629748e-01
1.418168168168168153e+00 2.579065879578345544e-01
1.419419419419419404e+00 2.561970660317721693e-01
1.420670670670670654e+00 2.544820007316256349e-01
1.421921921921921905e+00 2.527615899708862135e-01
1.423173173173173156e+00 2.510360320949284185e-01
1.424424424424424407e+00 2.493055258554189579e-01
1.425675675675675658e+00 2.475702703838977004e-01
1.426926926926926908e+00 2.458304651645465133e-01
1.428178178178178159e+00 2.440863100061593516e-01
1.429429429429429410e+00 2.423380050133228658e-01
1.430680680680680661e+00 2.405857505568265997e-01
1.431931931931931912e+00 2.388297472433132673e-01
1.433183183183183163e+00 2.370701958841848755e-01
1.434434434434434413e+00 2.353072974637863968e-01
1.435685685685685664e+00 2.335412531068737640e-01
1.436936936936936915e+00 2.317722640453938887e-01
1.438188188188188166e+00 2.300005315845882747e-01
1.439439439439439417e+00 2.282262570684397696e-01
1.440690690690690667e+00 2.264496418444864601e-01
1.441941941941941918e+00 2.246708872280150093e-01
1.443193193193193169e+00 2.228901944656633272e-01
1.444444444444444420e+00 2.211077646984453138e-01
1.445695695695695671e+00 2.193237989242244057e-01
1.446946946946946921e+00 2.175384979596591828e-01
1.448198198198198172e+00 2.157520624016401878e-01
1.449449449449449423e+00 2.139646925882437989e-01
1.450700700700700674e+00 2.121765885592298007e-01
1.451951951951951925e+00 2.103879500161010829e-01
1.453203203203203175e+00 2.085989762817574700e-01
1.454454454454454426e+00 2.068098662597652737e-01
1.455705705705705677e+00 2.050208183932679396e-01
1.456956956956956928e+00 2.032320306235697593e-01
1.458208208208208179e+00 2.014437003484114141e-01
1.459459459459459429e+00 1.996560243799736789e-01
1.460710710710710680e+00 1.978691989026294118e-01
1.461961961961961931e+00 1.960834194304753308e-01
1.463213213213213182e+00 1.942988807646744143e-01
1.464464464464464433e+00 1.925157769506307404e-01
1.465715715715715683e+00 1.907343012350332934e-01
1.466966966966966934e+00 1.889546460227931324e-01
1.468218218218218185e+00 1.871770028339032055e-01
1.469469469469469436e+00 1.854015622602556146e-01
1.470720720720720687e+00 1.836285139224383967e-01
1.471971971971971938e+00 1.818580464265464602e-01
1.473223223223223188e+00 1.800903473210387906e-01
1.474474474474474439e+00 1.783256030536637116e-01
1.475725725725725690e+00 1.765639989284917832e-01
