# Wavelength(um) Reflectance(%)
9.051551551551551000e-01 2.827229960047497950e-02
9.064064064064063508e-01 2.695853844853281570e-02
9.076576576576576016e-01 2.546562793388799581e-02
9.089089089089088525e-01 2.381636542505270390e-02
9.101601601601601033e-01 2.203608421678835555e-02
9.114114114114113541e-01 2.015233938688819337e-02
9.126626626626626049e-01 1.819455383018161315e-02
9.139139139139138557e-01 1.619362529275009122e-02
9.151651651651651065e-01 1.418149648387639385e-02
9.164164164164163573e-01 1.219069183179592730e-02
9.176676676676676081e-01 1.025382610508578270e-02
9.189189189189188589e-01 8.403091856889548586e-03
9.201701701701701097e-01 6.669734358729899164e-03
9.214214214214213605e-01 5.083524256567720917e-03
9.226726726726726113e-01 3.672239481131737201e-03
9.239239239239238621e-01 2.461168858868964786e-03
9.251751751751751129e-01 1.472650295259947395e-03
9.264264264264263637e-01 7.256562601329796976e-04
9.276776776776776146e-01 2.354385509580233225e-04
9.289289289289288654e-01 1.324294245775101418e-05
9.301801801801801162e-01 6.610239194331326597e-05
9.314314314314313670e-01 3.967150465862263713e-04
9.326826826826826178e-01 1.003410517524544856e-03
9.339339339339338686e-01 1.880204902053395207e-03
9.351851851851851194e-01 3.016942021895295794e-03
9.364364364364363702e-01 4.399515477713750178e-03
9.376876876876876210e-01 6.010163560180666401e-03
9.389389389389388718e-01 7.827826942736018992e-03
9.401901901901901226e-01 9.828557511181772177e-03
9.414414414414413734e-01 1.198596571830721699e-02
9.426926926926926242e-01 1.427169350117100249e-02
9.439439439439438750e-01 1.665590003562728710e-02
9.451951951951951258e-01 1.910774836221327405e-02
9.464464464464463767e-01 2.159588210727677454e-02
9.476976976976976275e-01 2.408888303352831745e-02
9.489489489489488783e-01 2.655570186842271668e-02
9.502002002002001291e-01 2.896605666258190645e-02
9.514514514514514909e-01 3.129079471976214250e-02
9.527027027027027417e-01 3.350221582618137517e-02
9.539539539539539925e-01 3.557435602100284672e-02
9.552052052052052433e-01 3.748323244228601164e-02
9.564564564564564941e-01 3.920705082431676786e-02
9.577077077077077449e-01 4.072637800113018680e-02
9.589589589589589957e-01 4.202428229038133317e-02
9.602102102102102466e-01 4.308644490633978946e-02
9.614614614614614974e-01 4.390124560389133818e-02
9.627127127127127482e-01 4.445982561585187787e-02
9.639639639639639990e-01 4.475613064531859531e-02
9.652152152152152498e-01 4.478693624606944201e-02
9.664664664664665006e-01 4.455185739968964276e-02
9.677177177177177514e-01 4.405334350960254941e-02
9.689689689689690022e-01 4.329665940951568648e-02
9.702202202202202530e-01 4.228985235548926580e-02
9.714714714714715038e-01 4.104370436418452311e-02
9.727227227227227546e-01 3.957166870114038615e-02
9.739739739739740054e-01 3.788978883776350504e-02
9.752252252252252562e-01 3.601659780905706876e-02
9.764764764764765070e-01 3.397299564012553480e-02
9.777277277277277578e-01 3.178210239114183377e-02
9.789789789789790087e-01 2.946908441851571470e-02
9.802302302302302595e-01 2.706095168194080219e-02
9.814814814814815103e-01 2.458632435532218455e-02
9.827327327327327611e-01 2.207516762995643048e-02
9.839839839839840119e-01 1.955849442773559266e-02
9.852352352352352627e-01 1.706803675674174042e-02
9.864864864864865135e-01 1.463588761550853323e-02
9.877377377377377643e-01 1.229411664623066523e-02
9.889889889889890151e-01 1.007436409897581597e-02
9.902402402402402659e-01 8.007419034009576400e-03
9.914914914914915167e-01 6.122788983413679151e-03
9.927427427427427675e-01 4.448269436081499391e-03
9.939939939939940183e-01 3.009522420759756182e-03
9.952452452452452691e-01 1.829674063881142664e-03
9.964964964964965199e-01 9.289412278802412293e-04
9.977477477477477708e-01 3.242971446478115530e-04
9.989989989989990216e-01 2.918532427765256073e-05
1.000250250250250161e+00 5.328994520939891387e-05
1.001501501501501412e+00 4.023694513337056750e-04
1.002752752752752663e+00 1.078158256284710969e-03
1.004004004004003914e+00 2.078339371829293711e-03
1.005255255255255165e+00 3.396588542212367751e-03
1.006506506506506415e+00 5.022688197366309906e-03
1.007757757757757666e+00 6.942707355466032695e-03
1.009009009009008917e+00 9.139241623213207807e-03
1.010260260260260168e+00 1.159170575907793321e-02
1.011511511511511419e+00 1.427666995693083196e-02
1.012762762762762669e+00 1.716823012466629425e-02
1.014014014014013920e+00 2.023840199503119247e-02
1.015265265265265171e+00 2.345752890594464055e-02
1.016516516516516422e+00 2.679469349157809904e-02
1.017767767767767673e+00 3.021812427877035995e-02
1.019019019019018923e+00 3.369558921676777535e-02
1.020270270270270174e+00 3.719476940393098841e-02
1.021521521521521425e+00 4.068360763311244105e-02
1.022772772772772676e+00 4.413062778146450288e-02
1.024024024024023927e+00 4.750522245191508841e-02
1.025275275275275177e+00 5.077790757494108492e-02
1.026526526526526428e+00 5.392054385587197879e-02
1.027777777777777679e+00 5.690652597316275124e-02
1.029029029029028930e+00 5.971094127822637598e-02
1.030280280280280181e+00 6.231070040991941450e-02
1.031531531531531432e+00 6.468464271870202897e-02
1.032782782782782682e+00 6.681361970616907231e-02
1.034034034034033933e+00 6.868055983954510224e-02
1.035285285285285184e+00 7.027051811555098948e-02
1.036536536536536435e+00 7.157071364282102666e-02
1.037787787787787686e+00 7.257055830580515232e-02
1.039039039039038936e+00 7.326167928379968830e-02
1.040290290290290187e+00 7.363793784250678709e-02
1.041541541541541438e+00 7.369544640633036992e-02
1.042792792792792689e+00 7.343258546911984874e-02
1.044044044044043940e+00 7.285002141885525695e-02
1.045295295295295190e+00 7.195072584558974416e-02
1.046546546546546441e+00 7.073999637833765231e-02
1.047797797797797692e+00 6.922547856134074473e-02
1.049049049049048943e+00 6.741718773909075035e-02
1.050300300300300194e+00 6.532752937921831871e-02
1.051551551551551444e+00 6.297131573085404388e-02
1.052802802802802695e+00 6.036577620348247686e-02
1.054054054054053946e+00 5.753055837046665982e-02
1.055305305305305197e+00 5.448771606825845992e-02
1.056556556556556448e+00 5.126168069625437057e-02
1.057807807807807698e+00 4.787921154583803934e-02
1.059059059059058949e+00 4.436932082607453198e-02
1.060310310310310200e+00 4.076316903533026836e-02
1.061561561561561451e+00 3.709392648117117164e-02
1.062812812812812702e+00 3.339659710260568098e-02
1.064064064064063952e+00 2.970780132277146129e-02
1.065315315315315203e+00 2.606551547423182139e-02
1.066566566566566454e+00 2.250876640126654726e-02
1.067817817817817705e+00 1.907728114963514604e-02
1.069069069069068956e+00 1.581109318447403503e-02
1.070320320320320207e+00 1.275010829364991473e-02
1.071571571571571457e+00 9.933635180142997428e-03
1.072822822822822708e+00 7.399887647226571774e-03
1.074074074074073959e+00 5.185467141173971846e-03
1.075325325325325210e+00 3.324836132024546961e-03
1.076576576576576461e+00 1.849794270159482766e-03
1.077827827827827711e+00 7.889703425459463097e-04
1.079079079079078962e+00 1.673436647608833572e-04
1.080330330330330213e+00 5.808600116691940960e-06
1.081581581581581464e+00 3.207953410405874474e-04
1.082832832832832715e+00 1.123958902376961770e-03
1.084084084084083965e+00 2.421946485042513440e-03
1.085335335335335216e+00 4.216251037941056400e-03
1.086586586586586467e+00 6.503156083130096077e-03
1.087837837837837718e+00 9.273773814576396698e-03
1.089089089089088969e+00 1.251417529876413387e-02
1.090340340340340219e+00 1.620560847113035677e-02
1.091591591591591470e+00 2.032479670787034481e-02
1.092842842842842721e+00 2.484430821337850828e-02
1.094094094094093972e+00 2.973298442606222072e-02
1.095345345345345223e+00 3.495641419832705432e-02
1.096596596596596473e+00 4.047743969658586238e-02
1.097847847847847724e+00 4.625667979672010849e-02
1.099099099099098975e+00 5.225305718191729926e-02
1.100350350350350226e+00 5.842431631129451491e-02
1.101601601601601477e+00 6.472752082199789703e-02
1.102852852852852727e+00 7.111952064193723111e-02
1.104104104104103978e+00 7.755738100670707402e-02
1.105355355355355229e+00 8.399876757793575677e-02
1.106606606606606480e+00 9.040228384768224379e-02
1.107857857857857731e+00 9.672775889701562546e-02
1.109109109109108982e+00 1.029364852889207427e-01
1.110360360360360232e+00 1.089914083687469754e-01
1.111611611611611483e+00 1.148572694923950116e-01
1.112862862862862734e+00 1.205007066941269633e-01
1.114114114114113985e+00 1.258903170480456801e-01
1.115365365365365236e+00 1.309966854877283315e-01
1.116616616616616486e+00 1.357923851532877035e-01
1.117867867867867737e+00 1.402519544653464956e-01
1.119119119119118988e+00 1.443518561148546819e-01
1.120370370370370239e+00 1.480704230396187593e-01
1.121621621621621490e+00 1.513877962648240982e-01
1.122872872872872740e+00 1.542858592443125398e-01
1.124124124124123991e+00 1.567481730767339432e-01
1.125375375375375242e+00 1.587599167065325001e-01
1.126626626626626493e+00 1.603078359699496025e-01
1.127877877877877744e+00 1.613802051224921819e-01
1.129129129129128994e+00 1.619668042938488817e-01
1.130380380380380245e+00 1.620589161620201168e-01
1.131631631631631496e+00 1.616493450195264081e-01
1.132882882882882747e+00 1.607324613158068460e-01
1.134134134134133998e+00 1.593042746921143893e-01
1.135385385385385248e+00 1.573625384646928083e-01
1.136636636636636499e+00 1.549068884403219659e-01
1.137887887887887750e+00 1.519390188416699650e-01
1.139139139139139001e+00 1.484628979484473033e-01
1.140390390390390252e+00 1.444850257876766630e-01
1.141641641641641503e+00 1.400147357885177524e-01
1.142892892892892753e+00 1.350645417023753070e-01
1.144144144144144004e+00 1.296505302177180519e-01
1.145395395395395255e+00 1.237927985041824136e-01
1.146646646646646506e+00 1.175159343294157055e-01
1.147897897897897757e+00 1.108495343293109947e-01
1.149149149149149007e+00 1.038287534052609040e-01
1.150400400400400258e+00 9.649487500855828681e-02
1.151651651651651731e+00 8.889588821151017672e-02
1.152902902902902982e+00 8.108705295349330489e-02
1.154154154154154233e+00 7.313142973943305425e-02
1.155405405405405483e+00 6.510034448766370552e-02
1.156656656656656734e+00 5.707375340638166233e-02
1.157907907907907985e+00 4.914046708274846104e-02
1.159159159159159236e+00 4.139818790474598942e-02
1.160410410410410487e+00 3.395331116980176978e-02
1.161661661661661737e+00 2.692043858389850039e-02
1.162912912912912988e+00 2.042155425495502039e-02
1.164164164164164239e+00 1.458481871513232948e-02
1.165415415415415490e+00 9.542946882617862545e-03
1.166666666666666741e+00 5.431151886056188871e-03
1.167917917917917991e+00 2.384658602280851497e-03
1.169169169169169242e+00 5.358182604827447203e-04
1.170420420420420493e+00 1.088740092871385747e-05
1.171671671671671744e+00 9.265687846087358476e-04
1.172922922922922995e+00 3.386445562672645102e-03
1.174174174174174246e+00 7.477469429169307340e-03
1.175425425425425496e+00 1.326668453232585088e-02
1.176676676676676747e+00 2.079837772800476395e-02
1.177927927927927998e+00 3.009183928828051968e-02
1.179179179179179249e+00 4.113989489449828424e-02
1.180430430430430500e+00 5.390833012568670146e-02
1.181681681681681750e+00 6.833627540805553569e-02
1.182932932932933001e+00 8.433755728996344958e-02
1.184184184184184252e+00 1.018029572082207873e-01
1.185435435435435503e+00 1.206032584692033616e-01
1.186686686686686754e+00 1.405929123849486706e-01
1.187937937937938004e+00 1.616141203485139122e-01
1.189189189189189255e+00 1.835011129277278885e-01
1.190440440440440506e+00 2.060844101714423837e-01
1.191691691691691757e+00 2.291948673112626234e-01
1.192942942942943008e+00 2.526673431568862704e-01
1.194194194194194258e+00 2.763438699252285247e-01
1.195445445445445509e+00 3.000762479678800720e-01
1.196696696696696760e+00 3.237280322935892629e-01
1.197947947947948011e+00 3.471759163170355933e-01
1.199199199199199262e+00 3.703105495257034696e-01
1.200450450450450512e+00 3.930368486121608163e-01
1.201701701701701763e+00 4.152738760240164417e-01
1.202952952952953014e+00 4.369543666152662653e-01
1.204204204204204265e+00 4.580239834339364102e-01
1.205455455455455516e+00 4.784403791846302267e-01
1.206706706706706766e+00 4.981721321029923821e-01
1.207957957957958017e+00 5.171976152649543357e-01
1.209209209209209268e+00 5.355038478819217351e-01
1.210460460460460519e+00 5.530853667815843755e-01
1.211711711711711770e+00 5.699431466533932955e-01
1.212962962962963021e+00 5.860835891214719595e-01
1.214214214214214271e+00 6.015175934771898048e-01
1.215465465465465522e+00 6.162597159967836413e-01
1.216716716716716773e+00 6.303274201251045650e-01
1.217967967967968024e+00 6.437404163012481195e-01
1.219219219219219275e+00 6.565200876819141662e-01
1.220470470470470525e+00 6.686889963181213981e-01
1.221721721721721776e+00 6.802704633016501967e-01
1.222972972972973027e+00 6.912882158725914827e-01
1.224224224224224278e+00 7.017660943414981700e-01
1.225475475475475529e+00 7.117278118216836535e-01
1.226726726726726779e+00 7.211967601015459861e-01
1.227977977977978030e+00 7.301958554443388483e-01
1.229229229229229281e+00 7.387474186302995793e-01
1.230480480480480532e+00 7.468730841135250431e-01
1.231731731731731783e+00 7.545937337250260279e-01
1.232982982982983033e+00 7.619294508938406763e-01
1.234234234234234284e+00 7.688994918671778755e-01
1.235485485485485535e+00 7.755222708804756504e-01
1.236736736736736786e+00 7.818153566551850897e-01
1.237987987987988037e+00 7.877954779845048883e-01
1.239239239239239287e+00 7.934785365074383812e-01
1.240490490490490538e+00 7.988796250689798040e-01
1.241741741741741789e+00 8.040130503249668381e-01
1.242992992992993040e+00 8.088923584748662909e-01
1.244244244244244291e+00 8.135303631994109663e-01
1.245495495495495542e+00 8.179391750456012078e-01
1.246746746746746792e+00 8.221302316422811618e-01
1.247997997997998043e+00 8.261143282487355410e-01
1.249249249249249294e+00 8.299016482390044747e-01
1.250500500500500545e+00 8.335017932087243064e-01
1.251751751751751796e+00 8.369238124613860297e-01
1.253003003003003046e+00 8.401762316890948323e-01
1.254254254254254297e+00 8.432670807108610944e-01
1.255505505505505548e+00 8.462039201709270486e-01
1.256756756756756799e+00 8.489938671316625829e-01
1.258008008008008050e+00 8.516436195216308125e-01
1.259259259259259300e+00 8.541594794202658214e-01
1.260510510510510551e+00 8.565473751771899291e-01
1.261761761761761802e+00 8.588128823772755993e-01
1.263013013013013053e+00 8.609612436725861961e-01
1.264264264264264304e+00 8.629973875100379610e-01
1.265515515515515554e+00 8.649259457892508607e-01
1.266766766766766805e+00 8.667512704890809605e-01
1.268018018018018056e+00 8.684774493040644527e-01
1.269269269269269307e+00 8.701083203335896465e-01
1.270520520520520558e+00 8.716474858674267967e-01
1.271771771771771808e+00 8.730983253113190345e-01
1.273023023023023059e+00 8.744640072959358745e-01
1.274274274274274310e+00 8.757475010116105851e-01
1.275525525525525561e+00 8.769515868101455114e-01
1.276776776776776812e+00 8.780788661135908724e-01
1.278028028028028062e+00 8.791317706683230426e-01
1.279279279279279313e+00 8.801125711811167429e-01
1.280530530530530564e+00 8.810233853721499697e-01
1.281781781781781815e+00 8.818661854781275622e-01
1.283033033033033066e+00 8.826428052369396093e-01
1.284284284284284317e+00 8.833549463834972082e-01
1.285535535535535567e+00 8.840041846846928841e-01
1.286786786786786818e+00 8.845919755397172457e-01
1.288038038038038069e+00 8.851196591703627270e-01
1.289289289289289320e+00 8.855884654243501020e-01
1.290540540540540571e+00 8.859995182132380798e-01
1.291791791791791821e+00 8.863538396049888135e-01
1.293043043043043072e+00 8.866523535899538677e-01
1.294294294294294323e+00 8.868958895376750640e-01
1.295545545545545574e+00 8.870851853607009119e-01
1.296796796796796825e+00 8.872208904004333929e-01
1.298048048048048075e+00 8.873035680489091970e-01
1.299299299299299326e+00 8.873336981193897799e-01
1.300550550550550577e+00 8.873116789776237523e-01
1.301801801801801828e+00 8.872378294447590408e-01
1.303053053053053079e+00 8.871123904819697703e-01
1.304304304304304329e+00 8.869355266660863268e-01
1.305555555555555580e+00 8.867073274647153669e-01
1.306806806806806831e+00 8.864278083186523105e-01
1.308058058058058082e+00 8.860969115387050676e-01
1.309309309309309333e+00 8.857145070234168083e-01
1.310560560560560583e+00 8.852803928036195869e-01
1.311811811811811834e+00 8.847942954191896359e-01
1.313063063063063085e+00 8.842558701328944171e-01
1.314314314314314336e+00 8.836647009857617752e-01
1.315565565565565587e+00 8.830203006979764346e-01
1.316816816816816837e+00 8.823221104189582498e-01
1.318068068068068088e+00 8.815694993298923698e-01
1.319319319319319339e+00 8.807617641017476684e-01
1.320570570570570590e+00 8.798981282114874958e-01
1.321821821821821841e+00 8.789777411190355938e-01
1.323073073073073092e+00 8.779996773073143190e-01
1.324324324324324342e+00 8.769629351876024881e-01
1.325575575575575593e+00 8.758664358723321497e-01
1.326826826826826844e+00 8.747090218174358167e-01
1.328078078078078095e+00 8.734894553363689029e-01
1.329329329329329346e+00 8.722064169879932827e-01
1.330580580580580596e+00 8.708585038406694290e-01
1.331831831831831847e+00 8.694442276150818882e-01
1.333083083083083098e+00 8.679620127086241643e-01
1.334334334334334349e+00 8.664101941044898281e-01
1.335585585585585600e+00 8.647870151690926210e-01
1.336836836836836850e+00 8.630906253419474705e-01
1.338088088088088101e+00 8.613190777227882622e-01
1.339339339339339352e+00 8.594703265614581644e-01
1.340590590590590603e+00 8.575422246569752716e-01
1.341841841841841854e+00 8.555325206731992926e-01
1.343093093093093104e+00 8.534388563796848626e-01
1.344344344344344355e+00 8.512587638276460922e-01
1.345595595595595606e+00 8.489896624724670993e-01
1.346846846846846857e+00 8.466288562559133313e-01
1.348098098098098108e+00 8.441735306631233948e-01
1.349349349349349358e+00 8.416207497716473585e-01
1.350600600600600609e+00 8.389674533122285505e-01
1.351851851851851860e+00 8.362104537637257140e-01
1.353103103103103111e+00 8.333464335076380403e-01
1.354354354354354362e+00 8.303719420710181653e-01
1.355605605605605612e+00 8.272833934903093267e-01
1.356856856856856863e+00 8.240770638327311604e-01
1.358108108108108114e+00 8.207490889163929770e-01
1.359359359359359365e+00 8.172954622752546250e-01
1.360610610610610616e+00 8.137120334205288907e-01
1.361861861861861867e+00 8.099945064560251096e-01
1.363113113113113117e+00 8.061384391114460035e-01
1.364364364364364368e+00 8.021392422646091980e-01
1.365615615615615619e+00 7.979921800311600144e-01
1.366866866866866870e+00 7.936923705084948377e-01
1.368118118118118121e+00 7.892347872693020738e-01
1.369369369369369371e+00 7.846142617094479244e-01
1.370620620620620622e+00 7.798254863647695601e-01
1.371871871871871873e+00 7.748630193216887729e-01
1.373123123123123124e+00 7.697212898574483653e-01
1.374374374374374375e+00 7.643946054569228377e-01
1.375625625625625625e+00 7.588771603646133901e-01
1.376876876876876876e+00 7.531630458420249807e-01
1.378128128128128127e+00 7.472462623124407344e-01
1.379379379379379378e+00 7.411207335865666046e-01
1.380630630630630629e+00 7.347803233736304174e-01
1.381881881881881879e+00 7.282188542927545694e-01
1.383133133133133130e+00 7.214301296087134441e-01
1.384384384384384381e+00 7.144079579236413124e-01
1.385635635635635632e+00 7.071461810619149579e-01
1.386886886886886883e+00 6.996387053882195950e-01
1.388138138138138133e+00 6.918795367983313627e-01
1.389389389389389384e+00 6.838628196176158580e-01
1.390640640640640635e+00 6.755828796325910046e-01
1.391891891891891886e+00 6.670342714656316563e-01
1.393143143143143137e+00 6.582118304803840081e-01
1.394394394394394388e+00 6.491107293752880203e-01
1.395645645645645638e+00 6.397265395830804557e-01
1.396896896896896889e+00 6.300552975444434489e-01
1.398148148148148140e+00 6.200935758628505212e-01
1.399399399399399391e+00 6.098385592739079542e-01
1.400650650650650642e+00 5.992881252753429200e-01
1.401901901901901892e+00 5.884409291622385574e-01
1.403153153153153143e+00 5.772964930956088203e-01
1.404404404404404394e+00 5.658552987009038970e-01
1.405655655655655645e+00 5.541188825465603873e-01
1.406906906906906896e+00 5.420899336921293221e-01
1.408158158158158146e+00 5.297723923223680575e-01
1.409409409409409397e+00 5.171715483001798619e-01
1.410660660660660648e+00 5.042941382804682071e-01
1.411911911911911899e+00 4.911484398334486912e-01
1.413163163163163150e+00 4.777443608343381332e-01
1.414414414414414400e+00 4.640935221936566824e-01
1.415665665665665651e+00 4.502093318356496510e-01
1.416916916916916902e+00 4.361070476901073301e-01
1.418168168168168153e+00 4.218038273547241035e-01
1.419419419419419404e+00 4.073187620204772874e-01
1.420670670670670654e+00 3.926728922421351409e-01
1.421921921921921905e+00 3.778892031891552539e-01
1.423173173173173156e+00 3.629925971388005546e-01
1.424424424424424407e+00 3.480098411805440106e-01
1.425675675675675658e+00 3.329694883948145501e-01
1.426926926926926908e+00 3.179017711527660772e-01
1.428178178178178159e+00 3.028384656566440736e-01
1.429429429429429410e+00 2.878127273976801015e-01
1.430680680680680661e+00 2.728588978417995636e-01
1.431931931931931912e+00 2.580122833483600164e-01
1.433183183183183163e+00 2.433089080657379333e-01
1.434434434434434413e+00 2.287852433065590274e-01
1.435685685685685664e+00 2.144779166580569330e-01
1.436936936936936915e+00 2.004234048004898128e-01
1.438188188188188166e+00 1.866577146571765655e-01
1.439439439439439417e+00 1.732160580538245342e-01
1.440690690690690667e+00 1.601325254929983899e-01
1.441941941941941918e+00 1.474397649272945754e-01
1.443193193193193169e+00 1.351686715227953250e-01
1.444444444444444420e+00 1.233480943295332255e-01
1.445695695695695671e+00 1.120045655145034680e-01
1.446946946946946921e+00 1.011620573688411517e-01
1.448198198198198172e+00 9.084177168754190013e-02
1.449449449449449423e+00 8.106196535902303324e-02
1.450700700700700674e+00 7.183781512142807524e-02
1.451951951951951925e+00 6.318132347699859097e-02
1.453203203203203175e+00 5.510126674344032610e-02
1.454454454454454426e+00 4.760318520098427014e-02
1.455705705705705677e+00 4.068941430500345319e-02
1.456956956956956928e+00 3.435915501230705354e-02
1.458208208208208179e+00 2.860858044597582722e-02
1.459459459459459429e+00 2.343097542417773085e-02
1.460710710710710680e+00 1.881690482068179918e-02
1.461961961961961931e+00 1.475440631967646007e-02
1.463213213213213182e+00 1.122920287792901657e-02
1.464464464464464433e+00 8.224930109424044566e-03
1.465715715715715683e+00 5.723373851581588581e-03
1.466966966966966934e+00 3.704713342816477132e-03
1.468218218218218185e+00 2.147765720070708619e-03
1.469469469469469436e+00 1.030227911082496868e-03
1.470720720720720687e+00 3.289124275666906552e-04
1.471971971971971938e+00 1.997404044295062980e-05
1.473223223223223188e+00 7.912481616600214264e-05
1.474474474474474439e+00 4.818354954179747212e-04
1.475725725725725690e+00 1.203521685817329507e-03
