# Wavelength(um) Reflectance(%)
1.474474474474474439e+00 1.740067096044824735e-01
1.475725725725725690e+00 1.696994061358073347e-01
1.476976976976976941e+00 1.654294950379363860e-01
1.478228228228228192e+00 1.611984019018475600e-01
1.479479479479479442e+00 1.570075253341703392e-01
1.480730730730730693e+00 1.528582352131709066e-01
1.481981981981981944e+00 1.487518709853104804e-01
1.483233233233233195e+00 1.446897400068555828e-01
1.484484484484484446e+00 1.406731159349715876e-01
1.485735735735735696e+00 1.367032371725425410e-01
1.486986986986986947e+00 1.327813053708182256e-01
1.488238238238238198e+00 1.289084839938109128e-01
1.489489489489489449e+00 1.250858969481702943e-01
1.490740740740740700e+00 1.213146272820411209e-01
1.491991991991991950e+00 1.175957159562074084e-01
1.493243243243243201e+00 1.139301606905504805e-01
1.494494494494494452e+00 1.103189148886250109e-01
1.495745745745745703e+00 1.067628866428829287e-01
1.496996996996996954e+00 1.032629378227816891e-01
1.498248248248248204e+00 9.981988324777048283e-02
1.499499499499499455e+00 9.643448994680757502e-02
1.500750750750750706e+00 9.310747650580498969e-02
1.502002002002001957e+00 8.983951250408860056e-02
1.503253253253253208e+00 8.663121804063463050e-02
1.504504504504504458e+00 8.348316335058493520e-02
1.505755755755755709e+00 8.039586851220525965e-02
1.507007007007006960e+00 7.736980324416613264e-02
1.508258258258258211e+00 7.440538679273989153e-02
1.509509509509509462e+00 7.150298790820350248e-02
1.510760760760760713e+00 6.866292490946308835e-02
1.512012012012011963e+00 6.588546583564978965e-02
1.513263263263263214e+00 6.317082868315126998e-02
1.514514514514514465e+00 6.051918172632484577e-02
1.515765765765765716e+00 5.793064391986101763e-02
1.517017017017016967e+00 5.540528538056491148e-02
1.518268268268268217e+00 5.294312794610434025e-02
1.519519519519519468e+00 5.054414580805888929e-02
1.520770770770770719e+00 4.820826621644667270e-02
1.522022022022021970e+00 4.593537025271490770e-02
1.523273273273273221e+00 4.372529366803973305e-02
1.524524524524524471e+00 4.157782778364951803e-02
1.525775775775775722e+00 3.949272044975497137e-02
1.527027027027026973e+00 3.746967705958373362e-02
1.528278278278278224e+00 3.550836161491905535e-02
1.529529529529529475e+00 3.360839783948581239e-02
1.530780780780780725e+00 3.176937033647365266e-02
1.532032032032031976e+00 2.999082578644273606e-02
1.533283283283283227e+00 2.827227418185763660e-02
1.534534534534534478e+00 2.661319009447720221e-02
1.535785785785785729e+00 2.501301397184324538e-02
1.537037037037036979e+00 2.347115345914243742e-02
1.538288288288288230e+00 2.198698474274974821e-02
1.539539539539539481e+00 2.055985391181554267e-02
1.540790790790790732e+00 1.918907833432887886e-02
1.542042042042041983e+00 1.787394804415397623e-02
1.543293293293293234e+00 1.661372713563817258e-02
1.544544544544544484e+00 1.540765516247205591e-02
1.545795795795795735e+00 1.425494853759666850e-02
1.547047047047046986e+00 1.315480193106407375e-02
1.548298298298298237e+00 1.210638966287062510e-02
1.549549549549549488e+00 1.110886708791931216e-02
1.550800800800800738e+00 1.016137197038735444e-02
1.552052052052052211e+00 9.263025844920572127e-03
1.553303303303303462e+00 8.412935362208877332e-03
1.554554554554554713e+00 7.610193616638353566e-03
1.555805805805805964e+00 6.853881453866506046e-03
1.557057057057057214e+00 6.143068756303709556e-03
1.558308308308308465e+00 5.476815704633260055e-03
1.559559559559559716e+00 4.854174013649854846e-03
1.560810810810810967e+00 4.274188140834334591e-03
1.562062062062062218e+00 3.735896466233130497e-03
1.563313313313313468e+00 3.238332442346866617e-03
1.564564564564564719e+00 2.780525712871411911e-03
1.565815815815815970e+00 2.361503199273912081e-03
1.567067067067067221e+00 1.980290154314807028e-03
1.568318318318318472e+00 1.635911181756156008e-03
1.569569569569569722e+00 1.327391221624170652e-03
1.570820820820820973e+00 1.053756500508663905e-03
1.572072072072072224e+00 8.140354465027906409e-04
1.573323323323323475e+00 6.072595684938056002e-04
1.574574574574574726e+00 4.324642996221720963e-04
1.575825825825825977e+00 2.886898048277200535e-04
1.577077077077077227e+00 1.749817524956734361e-04
1.578328328328328478e+00 9.039205030562236362e-05
1.579579579579579729e+00 3.397954547201759233e-05
1.580830830830830980e+00 4.810689642566045720e-06
1.582082082082082231e+00 1.960168796248073698e-06
1.583333333333333481e+00 2.451149855030537475e-05
1.584584584584584732e+00 7.155758534955126602e-05
1.585835835835835983e+00 1.422012540692110393e-04
1.587087087087087234e+00 2.355557426159733301e-04
1.588338338338338485e+00 3.507451641602217832e-04
1.589589589589589735e+00 4.869049376753209328e-04
1.590840840840840986e+00 6.431821874998593438e-04
1.592092092092092237e+00 8.187361126716411440e-04
1.593343343343343488e+00 1.012738326813596374e-03
1.594594594594594739e+00 1.224373169376774930e-03
1.595845845845845989e+00 1.452837989067667186e-03
1.597097097097097240e+00 1.697343400306198374e-03
1.598348348348348491e+00 1.957113513573519557e-03
1.599599599599599742e+00 2.231386140521380689e-03
1.600850850850850993e+00 2.519412974722977632e-03
1.602102102102102243e+00 2.820459748948187309e-03
1.603353353353353494e+00 3.133806369851045021e-03
1.604604604604604745e+00 3.458747030953997475e-03
1.605855855855855996e+00 3.794590304812983476e-03
1.607107107107107247e+00 4.140659215240497827e-03
1.608358358358358497e+00 4.496291290456835149e-03
1.609609609609609748e+00 4.860838598030929603e-03
1.610860860860860999e+00 5.233667762461401314e-03
1.612112112112112250e+00 5.614159966233973550e-03
1.613363363363363501e+00 6.001710935180481175e-03
1.614614614614614752e+00 6.395730908946170579e-03
1.615865865865866002e+00 6.795644597357703223e-03
1.617117117117117253e+00 7.200891123466830572e-03
1.618368368368368504e+00 7.610923954023259171e-03
1.619619619619619755e+00 8.025210818116607081e-03
1.620870870870871006e+00 8.443233614701417880e-03
1.622122122122122256e+00 8.864488309703875621e-03
1.623373373373373507e+00 9.288484823385470546e-03
1.624624624624624758e+00 9.714746908618315802e-03
1.625875875875876009e+00 1.014281202070576628e-02
1.627127127127127260e+00 1.057223117936029883e-02
1.628378378378378510e+00 1.100256882342957529e-02
1.629629629629629761e+00 1.143340265893913986e-02
1.630880880880881012e+00 1.186432350099867090e-02
1.632132132132132263e+00 1.229493511009911201e-02
1.633383383383383514e+00 1.272485402330452396e-02
1.634634634634634764e+00 1.315370938082177470e-02
1.635885885885886015e+00 1.358114274841269557e-02
1.637137137137137266e+00 1.400680793608923350e-02
1.638388388388388517e+00 1.443037081351647606e-02
1.639639639639639768e+00 1.485150912252337051e-02
1.640890890890891018e+00 1.526991228710699623e-02
1.642142142142142269e+00 1.568528122129335053e-02
1.643393393393393520e+00 1.609732813520139277e-02
1.644644644644644771e+00 1.650577633963826521e-02
1.645895895895896022e+00 1.691036004953613836e-02
1.647147147147147273e+00 1.731082418652461069e-02
1.648398398398398523e+00 1.770692418091514286e-02
1.649649649649649774e+00 1.809842577335943684e-02
1.650900900900901025e+00 1.848510481642665071e-02
1.652152152152152276e+00 1.886674707633136452e-02
1.653403403403403527e+00 1.924314803502651453e-02
1.654654654654654777e+00 1.961411269286635756e-02
1.655905905905906028e+00 1.997945537202670471e-02
1.657157157157157279e+00 2.033899952085877275e-02
1.658408408408408530e+00 2.069257751934158729e-02
1.659659659659659781e+00 2.104003048578353963e-02
1.660910910910911031e+00 2.138120808491461924e-02
1.662162162162162282e+00 2.171596833749958599e-02
1.663413413413413533e+00 2.204417743158933879e-02
1.664664664664664784e+00 2.236570953552327601e-02
1.665915915915916035e+00 2.268044661277920926e-02
1.667167167167167285e+00 2.298827823876445353e-02
1.668418418418418536e+00 2.328910141962998656e-02
1.669669669669669787e+00 2.358282041318029640e-02
1.670920920920921038e+00 2.386934655194853858e-02
1.672172172172172289e+00 2.414859806849321139e-02
1.673423423423423539e+00 2.442049992297125674e-02
1.674674674674674790e+00 2.468498363303171100e-02
1.675925925925926041e+00 2.494198710606978717e-02
1.677177177177177292e+00 2.519145447387606193e-02
1.678428428428428543e+00 2.543333592970803067e-02
1.679679679679679793e+00 2.566758756780720963e-02
1.680930930930931044e+00 2.589417122538065219e-02
1.682182182182182295e+00 2.611305432705986890e-02
1.683433433433433546e+00 2.632420973184687249e-02
1.684684684684684797e+00 2.652761558255301369e-02
1.685935935935936048e+00 2.672325515773156870e-02
1.687187187187187298e+00 2.691111672610295089e-02
1.688438438438438549e+00 2.709119340346776220e-02
1.689689689689689800e+00 2.726348301209886166e-02
1.690940940940941051e+00 2.742798794260267042e-02
1.692192192192192302e+00 2.758471501823593977e-02
1.693443443443443552e+00 2.773367536166256378e-02
1.694694694694694803e+00 2.787488426413283968e-02
1.695945945945946054e+00 2.800836105706514673e-02
1.697197197197197305e+00 2.813412898600892512e-02
1.698448448448448556e+00 2.825221508696587960e-02
1.699699699699699806e+00 2.836265006504446601e-02
1.700950950950951057e+00 2.846546817542219832e-02
1.702202202202202308e+00 2.856070710658875980e-02
1.703453453453453559e+00 2.864840786584135421e-02
1.704704704704704810e+00 2.872861466700416672e-02
1.705955955955956060e+00 2.880137482034118498e-02
1.707207207207207311e+00 2.886673862463292120e-02
1.708458458458458562e+00 2.892475926138511622e-02
1.709709709709709813e+00 2.897549269113857892e-02
1.710960960960961064e+00 2.901899755184781868e-02
1.712212212212212314e+00 2.905533505929687801e-02
1.713463463463463565e+00 2.908456890951910401e-02
1.714714714714714816e+00 2.910676518318908168e-02
1.715965965965966067e+00 2.912199225195381130e-02
1.717217217217217318e+00 2.913032068667038496e-02
1.718468468468468568e+00 2.913182316751789305e-02
1.719719719719719819e+00 2.912657439595084038e-02
1.720970970970971070e+00 2.911465100846192394e-02
1.722222222222222321e+00 2.909613149212212854e-02
1.723473473473473572e+00 2.907109610186606533e-02
1.724724724724724823e+00 2.903962677949145643e-02
1.725975975975976073e+00 2.900180707434107594e-02
1.727227227227227324e+00 2.895772206563674081e-02
1.728478478478478575e+00 2.890745828643467852e-02
1.729729729729729826e+00 2.885110364917223627e-02
1.730980980980981077e+00 2.878874737277666365e-02
1.732232232232232327e+00 2.872047991130640895e-02
1.733483483483483578e+00 2.864639288409674342e-02
1.734734734734734829e+00 2.856657900738156231e-02
1.735985985985986080e+00 2.848113202736324637e-02
1.737237237237237331e+00 2.839014665470458720e-02
1.738488488488488581e+00 2.829371850041507291e-02
1.739739739739739832e+00 2.819194401310654713e-02
1.740990990990991083e+00 2.808492041759230728e-02
1.742242242242242334e+00 2.797274565480492234e-02
1.743493493493493585e+00 2.785551832300871625e-02
1.744744744744744835e+00 2.773333762028289476e-02
1.745995995995996086e+00 2.760630328825234778e-02
1.747247247247247337e+00 2.747451555704367651e-02
1.748498498498498588e+00 2.733807509144417849e-02
1.749749749749749839e+00 2.719708293824263032e-02
1.751001001001001089e+00 2.705164047473082589e-02
1.752252252252252340e+00 2.690184935834539354e-02
1.753503503503503591e+00 2.674781147743069548e-02
1.754754754754754842e+00 2.658962890310274940e-02
1.756006006006006093e+00 2.642740384219622457e-02
1.757257257257257343e+00 2.626123859127578106e-02
1.758508508508508594e+00 2.609123549169429374e-02
1.759759759759759845e+00 2.591749688568107876e-02
1.761011011011011096e+00 2.574012507344268161e-02
1.762262262262262347e+00 2.555922227126095417e-02
1.763513513513513598e+00 2.537489057057202776e-02
1.764764764764764848e+00 2.518723189801131898e-02
1.766016016016016099e+00 2.499634797640949702e-02
1.767267267267267350e+00 2.480234028672521560e-02
1.768518518518518601e+00 2.460531003090059288e-02
1.769769769769769852e+00 2.440535809562604380e-02
1.771021021021021102e+00 2.420258501700103468e-02
1.772272272272272353e+00 2.399709094607832202e-02
1.773523523523523604e+00 2.378897561527924462e-02
1.774774774774774855e+00 2.357833830566767250e-02
1.776026026026026106e+00 2.336527781507179505e-02
1.777277277277277356e+00 2.314989242704143177e-02
1.778528528528528607e+00 2.293227988063054404e-02
1.779779779779779858e+00 2.271253734099411975e-02
1.781031031031031109e+00 2.249076137078837370e-02
1.782282282282282360e+00 2.226704790236572543e-02
1.783533533533533610e+00 2.204149221075266118e-02
1.784784784784784861e+00 2.181418888740218123e-02
1.786036036036036112e+00 2.158523181471178748e-02
1.787287287287287363e+00 2.135471414129622506e-02
1.788538538538538614e+00 2.112272825800825052e-02
1.789789789789789864e+00 2.088936577469665060e-02
1.791041041041041115e+00 2.065471749769437482e-02
1.792292292292292366e+00 2.041887340802833392e-02
1.793543543543543617e+00 2.018192264034188513e-02
1.794794794794794868e+00 1.994395346252286760e-02
1.796046046046046119e+00 1.970505325602893779e-02
1.797297297297297369e+00 1.946530849690263423e-02
1.798548548548548620e+00 1.922480473746865023e-02
1.799799799799799871e+00 1.898362658870527894e-02
1.801051051051051122e+00 1.874185770328393869e-02
1.802302302302302373e+00 1.849958075926813605e-02
1.803553553553553623e+00 1.825687744446529218e-02
1.804804804804804874e+00 1.801382844142513859e-02
1.806056056056056125e+00 1.777051341307571419e-02
1.807307307307307376e+00 1.752701098899201934e-02
1.808558558558558627e+00 1.728339875228974629e-02
1.809809809809809877e+00 1.703975322713609936e-02
1.811061061061061128e+00 1.679614986687288924e-02
1.812312312312312379e+00 1.655266304274383843e-02
1.813563563563563630e+00 1.630936603321915188e-02
1.814814814814814881e+00 1.606633101391185051e-02
1.816066066066066131e+00 1.582362904807771767e-02
1.817317317317317382e+00 1.558133007769307334e-02
1.818568568568568633e+00 1.533950291510373723e-02
1.819819819819819884e+00 1.509821523523726013e-02
1.821071071071071135e+00 1.485753356837339612e-02
1.822322322322322385e+00 1.461752329346490201e-02
1.823573573573573636e+00 1.437824863200203376e-02
1.824824824824824887e+00 1.413977264241468752e-02
1.826076076076076138e+00 1.390215721500400944e-02
1.827327327327327389e+00 1.366546306739858940e-02
1.828578578578578639e+00 1.342974974052643482e-02
1.829829829829829890e+00 1.319507559509654378e-02
1.831081081081081141e+00 1.296149780858429391e-02
1.832332332332332392e+00 1.272907237271152410e-02
1.833583583583583643e+00 1.249785409141599031e-02
1.834834834834834894e+00 1.226789657930251777e-02
1.836086086086086144e+00 1.203925226056836752e-02
1.837337337337337395e+00 1.181197236839691238e-02
1.838588588588588646e+00 1.158610694481067294e-02
1.839839839839839897e+00 1.136170484097826471e-02
1.841091091091091148e+00 1.113881371796669392e-02
1.842342342342342398e+00 1.091748004793174562e-02
1.843593593593593649e+00 1.069774911574070814e-02
1.844844844844844900e+00 1.047966502101730160e-02
1.846096096096096151e+00 1.026327068060371543e-02
1.847347347347347402e+00 1.004860783143131896e-02
1.848598598598598652e+00 9.835717033792030703e-03
1.849849849849849903e+00 9.624637675003835935e-03
1.851101101101101154e+00 9.415407973461870778e-03
1.852352352352352405e+00 9.208064983067931059e-03
1.853603603603603656e+00 9.002644598030412268e-03
1.854854854854854906e+00 8.799181558027197037e-03
1.856106106106106157e+00 8.597709453723673470e-03
1.857357357357357408e+00 8.398260732637880324e-03
1.858608608608608659e+00 8.200866705344719496e-03
1.859859859859859910e+00 8.005557552012496428e-03
1.861111111111111160e+00 7.812362329262418324e-03
1.862362362362362411e+00 7.621308977344258724e-03
1.863613613613613662e+00 7.432424327619614572e-03
1.864864864864864913e+00 7.245734110345126468e-03
1.866116116116116164e+00 7.061262962748069208e-03
1.867367367367367414e+00 6.879034437385062213e-03
1.868618618618618665e+00 6.699071010777581103e-03
1.869869869869869916e+00 6.521394092315304508e-03
1.871121121121121167e+00 6.346024033419381434e-03
1.872372372372372418e+00 6.172980136958104366e-03
1.873623623623623669e+00 6.002280666906510513e-03
1.874874874874874919e+00 5.833942858242411114e-03
1.876126126126126170e+00 5.667982927070629694e-03
1.877377377377377421e+00 5.504416080967512899e-03
1.878628628628628672e+00 5.343256529538330940e-03
1.879879879879879923e+00 5.184517495178755236e-03
1.881131131131131173e+00 5.028211224033492591e-03
1.882382382382382424e+00 4.874348997143850698e-03
1.883633633633633675e+00 4.722941141776297765e-03
1.884884884884884926e+00 4.573997042924732997e-03
1.886136136136136177e+00 4.427525154978334716e-03
1.887387387387387427e+00 4.283533013547420089e-03
1.888638638638638678e+00 4.142027247440246626e-03
1.889889889889889929e+00 4.003013590782228404e-03
1.891141141141141180e+00 3.866496895270752580e-03
1.892392392392392431e+00 3.732481142558240986e-03
1.893643643643643681e+00 3.600969456755523466e-03
1.894894894894894932e+00 3.471964117048619621e-03
1.896146146146146183e+00 3.345466570421627098e-03
1.897397397397397434e+00 3.221477444478291347e-03
1.898648648648648685e+00 3.099996560355565162e-03
1.899899899899899935e+00 2.981022945721656207e-03
1.901151151151151186e+00 2.864554847852035166e-03
1.902402402402402437e+00 2.750589746776133885e-03
1.903653653653653688e+00 2.639124368488244329e-03
1.904904904904904939e+00 2.530154698215893692e-03
1.906156156156156189e+00 2.423675993738776731e-03
1.907407407407407440e+00 2.319682798752032826e-03
1.908658658658658691e+00 2.218168956267278866e-03
1.909909909909909942e+00 2.119127622045371539e-03
1.911161161161161193e+00 2.022551278053901121e-03
1.912412412412412444e+00 1.928431745944100524e-03
1.913663663663663694e+00 1.836760200540880558e-03
1.914914914914914945e+00 1.747527183339393168e-03
1.916166166166166196e+00 1.660722616003744434e-03
1.917417417417417447e+00 1.576335813860259890e-03
1.918668668668668698e+00 1.494355499381450850e-03
1.919919919919919948e+00 1.414769815653801844e-03
1.921171171171171199e+00 1.337566339824842630e-03
1.922422422422422450e+00 1.262732096523830295e-03
1.923673673673673701e+00 1.190253571250867413e-03
1.924924924924924952e+00 1.120116723729595127e-03
1.926176176176176202e+00 1.052307001218192803e-03
1.927427427427427453e+00 9.868093517740742296e-04
1.928678678678678704e+00 9.236082374675945493e-04
1.929929929929929955e+00 8.626876475399320506e-04
1.931181181181181206e+00 8.040311115008525779e-04
1.932432432432432456e+00 7.476217121619124122e-04
1.933683683683683707e+00 6.934420986007106642e-04
1.934934934934934958e+00 6.414744990524389725e-04
1.936186186186186209e+00 5.917007337242340560e-04
1.937437437437437460e+00 5.441022275286356647e-04
1.938688688688688710e+00 4.986600227325579688e-04
1.939939939939939961e+00 4.553547915177262443e-04
1.941191191191191212e+00 4.141668484492720399e-04
1.942442442442442463e+00 3.750761628490675761e-04
1.943693693693693714e+00 3.380623710703236956e-04
1.944944944944944965e+00 3.031047886703704965e-04
1.946196196196196215e+00 2.701824224784625289e-04
1.947447447447447466e+00 2.392739825557253916e-04
1.948698698698698717e+00 2.103578940443021788e-04
1.949949949949949968e+00 1.834123089029900588e-04
1.951201201201201219e+00 1.584151175267442166e-04
1.952452452452452469e+00 1.353439602475029402e-04
1.953703703703703720e+00 1.141762387139285198e-04
1.954954954954954971e+00 9.488912714784329878e-05
1.956206206206206222e+00 7.745958347504846024e-05
1.957457457457457473e+00 6.186436032853398080e-05
1.958708708708708723e+00 4.808001592206057935e-05
1.959959959959959974e+00 3.608292479227429879e-05
1.961211211211211225e+00 2.584928840758835838e-05
1.962462462462462476e+00 1.735514564214379765e-05
1.963713713713713727e+00 1.057638311330670567e-05
1.964964964964964977e+00 5.488745381249117304e-06
1.966216216216216228e+00 2.067845009241619144e-06
1.967467467467467479e+00 2.891724834061245533e-07
1.968718718718718730e+00 1.281059907424676688e-07
1.969969969969969981e+00 1.559921054372561744e-06
1.971221221221221231e+00 4.559800025013519002e-06
1.972472472472472482e+00 9.102841427798761325e-06
1.973723723723723733e+00 1.516406916363243488e-05
1.974974974974974984e+00 2.271844156436431187e-05
1.976226226226226235e+00 3.174086030120468926e-05
1.977477477477477485e+00 4.220617914574300807e-05
1.978728728728728736e+00 5.408921258322311614e-05
1.979979979979979987e+00 6.736474427760879668e-05
1.981231231231231238e+00 8.200753538817337289e-05
1.982482482482482489e+00 9.799233273741703913e-05
1.983733733733733740e+00 1.152938768301275572e-04
1.984984984984984990e+00 1.338869097235106053e-04
1.986236236236236241e+00 1.537461827484498244e-04
1.987487487487487492e+00 1.748464640818622534e-04
1.988738738738738743e+00 1.971625461704216542e-04
1.989989989989989994e+00 2.206692530057092084e-04
1.991241241241241244e+00 2.453414472512092069e-04
1.992492492492492495e+00 2.711540372213823479e-04
1.993743743743743746e+00 2.980819837132127836e-04
1.994994994994994997e+00 3.261003066907989622e-04
1.996246246246246248e+00 3.551840918232892401e-04
1.997497497497497498e+00 3.853084968770064496e-04
1.998748748748748749e+00 4.164487579621782456e-04
2.000000000000000000e+00 4.485801956349445146e-04
